,hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,fault_claims,not_at_fault_claims,future_clm_ind
19337,19338,1,1,44.483,44.483,44.483,44.483,341.802,341.802,341.802,341.802,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,0,0,0,25,25,483.285,15290,90.0,0.0,0.0,1.0,0.0,0
19338,19339,2,1,49.669,55.111,55.111,52.39,404.032,469.337,469.337,436.684,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,3.0,1,100000.0,0,1,,0,1,0,0,0,0,250,250,534.104,70095,100.0,0.0,0.0,0.0,1.0,0
19339,19340,2,1,47.251,71.066,71.066,59.158,375.014,660.788,660.788,517.901,0,2,0,1,1,True,1,0,0.0,0,0,0.0,0,FARMERS,3.5,1,25000.0,0,0,,0,0,0,0,0,1,25,25,678.012,13765,105.0,0.0,0.0,0.0,0.0,0
19340,19341,1,1,28.469,28.469,28.469,28.469,149.632,149.632,149.632,149.632,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,GEICO,5.0,1,100000.0,0,0,,0,0,0,0,0,1,25,25,822.862,90600,84.0,0.0,0.0,0.0,0.0,0
19341,19342,2,4,53.066,60.222,60.222,56.644,444.795,530.66,530.66,487.727,0,1,1,1,1,True,4,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,1.0,1,50000.0,1,1,,0,2,0,2,2,2,50,50,682.715,28035,426.6,0.0,0.0,0.0,0.0,0
19342,19343,1,1,45.387,45.387,45.387,45.387,352.649,352.649,352.649,352.649,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,25000.0,0,1,,0,0,0,0,0,0,50,50,544.879,23092,100.0,1001.675,10.017,0.0,0.0,1
19343,19344,2,3,27.846,46.388,46.388,37.117,142.15,364.661,364.661,253.406,0,0,2,2,0,True,3,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,0,0,,0,2,1,0,0,0,100,100,610.209,23332,260.0,0.0,0.0,0.0,1.0,0
19344,19345,2,1,45.334,70.943,70.943,58.138,352.011,659.311,659.311,505.661,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,OTHER,1.0,1,25000.0,1,1,,0,1,0,1,1,1,50,50,709.722,65163,120.24,0.0,0.0,0.0,0.0,0
19345,19346,3,1,23.319,53.278,53.278,49.958,87.826,447.337,447.337,407.495,0,2,1,2,1,True,1,0,0.0,0,0,0.0,0,OTHER,2.5,1,25000.0,0,0,,0,0,1,1,1,1,100,100,601.289,89633,167.0,0.0,0.0,0.0,0.0,0
19346,19347,1,1,58.856,58.856,58.856,58.856,514.27,514.27,514.27,514.27,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,654.991,46350,167.0,0.0,0.0,1.0,0.0,0
19347,19348,2,2,26.361,40.414,40.414,33.387,124.327,292.966,292.966,208.646,0,1,1,0,2,False,2,0,0.0,0,0,0.0,0,PROGRESSIVE,0.5,1,50000.0,1,1,,0,2,0,2,2,1,25,25,738.009,88728,222.48,0.0,0.0,0.0,0.0,0
19348,19349,2,1,29.872,35.896,35.896,32.884,166.469,238.756,238.756,202.613,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,1,1,1,25,25,699.708,91804,150.3,0.0,0.0,0.0,0.0,0
19349,19350,1,1,62.365,62.365,62.365,62.365,556.383,556.383,556.383,556.383,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,3.5,1,100000.0,0,1,,0,1,0,1,1,1,25,25,675.36,55402,167.0,0.0,0.0,0.0,0.0,0
19350,19351,3,1,24.129,52.958,52.958,50.607,97.543,443.49,443.49,415.288,0,1,2,1,2,True,1,0,0.0,0,0,0.0,0,OTHER,3.5,1,25000.0,0,0,,0,0,0,1,1,1,25,25,737.87,28093,133.6,0.0,0.0,0.0,0.0,0
19351,19352,1,2,27.36,27.36,27.36,27.36,136.326,136.326,136.326,136.326,0,0,1,0,1,False,1,1,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,50,50,766.772,43446,197.6,0.0,0.0,0.0,0.0,0
19352,19353,1,1,54.345,54.345,54.345,54.345,460.14,460.14,460.14,460.14,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,0,0,1,25,25,610.698,47315,105.0,0.0,0.0,0.0,1.0,0
19353,19354,1,2,58.437,58.437,58.437,58.437,509.238,509.238,509.238,509.238,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,0,0,,0,1,0,2,2,1,50,50,579.616,98079,309.0,0.0,0.0,0.0,0.0,0
19354,19355,1,1,32.822,32.822,32.822,32.822,201.867,201.867,201.867,201.867,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,0,0,0,50,50,495.456,28035,100.0,0.0,0.0,0.0,0.0,0
19355,19356,1,1,58.592,58.592,58.592,58.592,511.101,511.101,511.101,511.101,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,2.0,1,25000.0,0,0,,0,1,1,1,1,1,25,25,833.094,25545,133.6,0.0,0.0,0.0,0.0,0
19356,19357,1,1,53.466,53.466,53.466,53.466,449.591,449.591,449.591,449.591,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,1,0,0,0,0,50,50,625.724,25545,90.0,0.0,0.0,0.0,0.0,0
19357,19358,1,1,55.975,55.975,55.975,55.975,479.705,479.705,479.705,479.705,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,646.865,80696,167.0,0.0,0.0,0.0,0.0,0
19358,19359,1,1,26.163,26.163,26.163,26.163,121.953,121.953,121.953,121.953,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,0.5,1,25000.0,1,0,,0,0,0,1,1,1,25,25,735.657,65789,120.24,0.0,0.0,0.0,0.0,0
19359,19360,1,1,17.584,17.584,17.584,17.584,19.011,19.011,19.011,19.011,1,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,1,1,1,50,50,657.162,77155,150.3,0.0,0.0,0.0,0.0,0
19360,19361,1,1,41.81,41.81,41.81,41.81,309.725,309.725,309.725,309.725,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,LIBERTY MUTUAL,5.0,1,25000.0,0,1,,0,1,0,1,1,1,50,50,517.918,89633,167.0,1280.742,7.669,0.0,0.0,1
19361,19362,2,1,16.0,70.413,70.413,43.207,0.0,652.958,652.958,326.479,1,1,1,2,0,True,1,0,0.0,0,2,1.0,0,GEICO,5.0,1,50000.0,1,1,,0,0,0,0,0,1,50,50,670.961,68294,94.5,0.0,0.0,0.0,0.0,0
19362,19363,2,1,46.036,56.472,56.472,51.254,360.436,485.668,485.668,423.052,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,50000.0,0,1,,0,0,1,0,0,0,25,25,840.421,17490,80.0,0.0,0.0,0.0,0.0,0
19363,19364,1,1,45.409,45.409,45.409,45.409,352.912,352.912,352.912,352.912,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,25000.0,1,0,,0,1,0,1,1,1,250,250,732.23,44924,120.24,0.0,0.0,0.0,1.0,0
19364,19365,3,1,28.163,36.451,58.187,40.933,145.953,245.407,506.24,299.2,0,1,2,2,1,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,0.0,1,25000.0,0,0,,0,0,1,1,1,1,50,50,677.127,18099,167.0,0.0,0.0,0.0,0.0,0
19365,19366,1,1,21.572,21.572,21.572,21.572,66.867,66.867,66.867,66.867,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,FARMERS,1.0,1,250000.0,0,1,,0,1,0,1,1,1,100,100,507.133,69015,167.0,0.0,0.0,0.0,0.0,0
19366,19367,1,1,43.446,43.446,43.446,43.446,329.35,329.35,329.35,329.35,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,1.0,1,250000.0,1,0,,0,0,1,0,0,1,25,25,474.341,57830,94.5,0.0,0.0,0.0,0.0,0
19367,19368,2,2,33.08,48.872,48.872,40.976,204.954,394.46,394.46,299.707,0,1,1,1,1,True,2,0,0.0,0,2,1.0,0,ALLSTATE,5.0,1,250000.0,0,1,,0,0,0,1,1,1,50,50,707.081,36529,197.6,0.0,0.0,0.0,1.0,0
19368,19369,1,1,43.761,43.761,43.761,43.761,333.126,333.126,333.126,333.126,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,0,0,0,25,25,738.928,18037,72.0,0.0,0.0,0.0,0.0,0
19369,19370,1,1,35.414,35.414,35.414,35.414,232.97,232.97,232.97,232.97,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,50,50,741.89,17861,133.6,0.0,0.0,0.0,1.0,0
19370,19371,1,2,57.489,57.489,57.489,57.489,497.863,497.863,497.863,497.863,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,0,50,50,850.0,23332,193.6,0.0,0.0,0.0,0.0,0
19371,19372,1,1,42.429,42.429,42.429,42.429,317.15,317.15,317.15,317.15,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,0,1,1,1,50,50,700.559,22476,120.24,0.0,0.0,1.0,1.0,0
19372,19373,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,1,0,2.0,2,0,0.0,0,GEICO,4.5,1,250000.0,1,0,,0,1,0,0,0,0,100,100,691.154,71258,90.0,0.0,0.0,0.0,0.0,0
19373,19374,1,1,43.765,43.765,43.765,43.765,333.18,333.18,333.18,333.18,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,50,50,680.829,91015,167.0,0.0,0.0,1.0,1.0,0
19374,19375,1,2,26.052,26.052,26.052,26.052,120.62,120.62,120.62,120.62,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,250000.0,0,0,,0,0,0,0,0,0,100,100,673.85,87108,180.0,0.0,0.0,0.0,0.0,0
19375,19376,1,1,27.858,27.858,27.858,27.858,142.301,142.301,142.301,142.301,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,1,0,,0,1,0,0,0,1,250,250,707.824,91928,75.6,0.0,0.0,0.0,0.0,0
19376,19377,2,1,16.407,46.01,46.01,31.208,4.88,360.116,360.116,182.498,1,1,1,0,2,False,1,0,0.0,0,0,0.0,0,OTHER,3.0,1,50000.0,1,0,,0,0,0,1,1,1,25,25,732.9,71258,120.24,0.0,0.0,0.0,0.0,0
19377,19378,1,2,47.323,47.323,47.323,47.323,375.881,375.881,375.881,375.881,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,2,0,0,0,0,25,25,560.263,80672,180.0,0.0,0.0,0.0,0.0,0
19378,19379,2,2,54.552,68.87,68.87,61.711,462.624,634.442,634.442,548.533,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,0.5,1,50000.0,1,1,,0,2,1,1,2,1,50,50,496.222,11234,233.1,0.0,0.0,0.0,1.0,0
19379,19380,1,1,31.492,31.492,31.492,31.492,185.902,185.902,185.902,185.902,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,2.0,1,25000.0,1,1,,0,0,1,1,1,1,25,25,638.927,87884,150.3,0.0,0.0,0.0,0.0,0
19380,19381,3,2,19.854,46.924,46.924,43.477,46.243,371.086,371.086,329.718,0,1,2,2,1,True,2,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,250000.0,0,1,,0,1,1,0,1,0,25,25,849.738,70927,153.6,0.0,0.0,0.0,0.0,0
19381,19382,1,1,81.952,81.952,81.952,81.952,791.42,791.42,791.42,791.42,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,25000.0,1,0,,0,1,0,0,0,0,50,50,580.663,32997,90.0,0.0,0.0,1.0,0.0,0
19382,19383,1,4,44.603,44.603,44.603,44.603,343.241,343.241,343.241,343.241,0,0,1,1,0,True,4,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,3,1,2,3,3,25,25,458.04,74670,491.0,0.0,0.0,0.0,0.0,0
19383,19384,2,3,31.673,54.773,54.773,43.223,188.071,465.277,465.277,326.674,0,1,1,2,0,True,3,0,0.0,0,1,0.5,0,GEICO,5.0,1,50000.0,0,0,,0,1,0,2,2,0,25,25,688.969,92002,384.0,0.0,0.0,0.0,0.0,0
19384,19385,2,1,16.0,46.45,46.45,31.225,0.0,365.402,365.402,182.701,1,0,2,2,0,True,1,0,0.0,0,2,1.0,0,FARMERS,0.0,1,25000.0,0,1,,0,0,0,0,0,1,50,50,733.76,13765,84.0,0.0,0.0,0.0,0.0,0
19385,19386,2,1,16.0,27.967,27.967,21.983,0.0,143.599,143.599,71.799,1,1,1,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,1,1,1,25,25,554.681,32997,150.3,0.0,0.0,0.0,0.0,0
19386,19387,2,1,41.769,76.672,76.672,59.22,309.225,728.062,728.062,518.644,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,25000.0,0,1,,0,0,0,0,0,0,25,25,746.635,39952,80.0,0.0,0.0,1.0,0.0,0
19387,19388,1,2,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,2,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,0,1,1,1,0,100,100,670.534,57609,217.8,0.0,0.0,0.0,1.0,0
19388,19389,2,1,37.63,43.333,43.333,40.482,259.564,327.997,327.997,293.78,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,100000.0,0,1,,0,0,0,1,0,1,100,100,694.185,68294,155.0,0.0,0.0,0.0,0.0,0
19389,19390,1,1,43.323,43.323,43.323,43.323,327.876,327.876,327.876,327.876,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,0,0,0,0,25,25,519.061,51467,90.0,0.0,0.0,0.0,0.0,0
19390,19391,1,2,32.404,32.404,32.404,32.404,196.847,196.847,196.847,196.847,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,0,1,1,1,50,50,746.659,65789,177.84,0.0,0.0,0.0,0.0,0
19391,19392,1,1,27.141,27.141,27.141,27.141,133.694,133.694,133.694,133.694,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,1,1,1,25,25,746.597,85923,133.6,0.0,0.0,0.0,1.0,0
19392,19393,2,1,40.66,53.676,53.676,47.168,295.923,452.114,452.114,374.018,0,1,1,0,2,False,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,250000.0,0,1,,0,0,0,0,0,0,100,100,592.952,54018,100.0,0.0,0.0,0.0,0.0,0
19393,19394,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,1,1,1,0,25,25,652.071,87035,162.0,0.0,0.0,0.0,0.0,0
19394,19395,2,2,39.851,61.68,61.68,50.765,286.21,548.157,548.157,417.184,0,0,2,1,1,True,2,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,100000.0,1,0,,0,1,0,2,2,1,25,25,632.612,73857,278.1,0.0,0.0,0.0,0.0,0
19395,19396,2,1,27.372,41.48,41.48,34.426,136.462,305.757,305.757,221.11,0,1,1,0,2,False,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,100000.0,0,0,,0,1,0,1,1,1,25,25,808.439,32997,133.6,0.0,0.0,0.0,1.0,0
19396,19397,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,1,1.0,0,GEICO,2.0,1,100000.0,1,0,,0,0,1,1,1,1,25,25,538.558,58574,150.3,0.0,0.0,0.0,0.0,0
19397,19398,1,1,52.936,52.936,52.936,52.936,443.233,443.233,443.233,443.233,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,818.7,54018,120.24,0.0,0.0,0.0,0.0,0
19398,19399,2,2,24.973,61.389,61.389,43.181,107.68,544.672,544.672,326.176,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,2.0,1,25000.0,1,1,,0,1,0,0,0,0,25,25,636.382,71258,162.0,0.0,0.0,0.0,0.0,0
19399,19400,1,1,37.229,37.229,37.229,37.229,254.744,254.744,254.744,254.744,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,ALLSTATE,5.0,1,100000.0,1,0,,0,0,0,0,0,1,25,25,470.27,51467,94.5,0.0,0.0,0.0,0.0,0
19400,19401,2,1,24.865,57.876,57.876,41.37,106.378,502.507,502.507,304.443,0,0,2,2,0,True,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,100000.0,0,1,,0,0,1,0,1,1,25,25,715.845,24811,93.6,0.0,0.0,0.0,0.0,0
19401,19402,2,1,48.242,56.909,56.909,52.576,386.907,490.91,490.91,438.909,0,1,1,2,0,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,0,1,,0,0,0,1,1,1,25,25,778.714,17861,133.6,0.0,0.0,0.0,0.0,0
19402,19403,2,2,45.894,64.882,64.882,55.388,358.729,586.588,586.588,472.659,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,ALLSTATE,2.5,1,50000.0,0,0,,0,0,1,2,2,2,100,100,544.291,45689,314.0,0.0,0.0,0.0,0.0,0
19403,19404,2,2,16.837,35.571,35.571,26.204,10.042,234.846,234.846,122.444,1,0,2,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,2,0,2,2,2,50,50,735.361,52611,226.08,0.0,0.0,0.0,0.0,0
19404,19405,2,1,17.78,61.863,61.863,39.821,21.358,550.357,550.357,285.858,1,2,0,2,0,True,1,0,0.0,0,0,0.0,0,NATIONWIDE,2.0,1,100000.0,1,1,,0,0,0,1,1,1,25,25,658.784,38537,150.3,0.0,0.0,0.0,0.0,0
19405,19406,1,1,33.568,33.568,33.568,33.568,210.815,210.815,210.815,210.815,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,100,100,697.664,74670,167.0,0.0,0.0,0.0,0.0,0
19406,19407,2,2,46.228,49.192,49.192,47.71,362.738,398.306,398.306,380.522,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,2,2,2,250,250,668.226,79528,314.0,0.0,0.0,0.0,1.0,0
19407,19408,1,2,61.748,61.748,61.748,61.748,548.973,548.973,548.973,548.973,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,2,0,1,1,1,100,100,699.067,69073,222.3,0.0,0.0,0.0,0.0,0
19408,19409,1,2,65.002,65.002,65.002,65.002,588.024,588.024,588.024,588.024,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,50000.0,0,0,,0,2,1,1,1,1,25,25,661.637,36529,247.0,0.0,0.0,0.0,0.0,0
19409,19410,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,0.5,1,250000.0,0,0,,0,1,0,1,1,1,100,100,611.033,51365,167.0,0.0,0.0,0.0,0.0,0
19410,19411,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,0,1,False,1,0,5.0,5,2,2.0,0,FARMERS,1.0,1,25000.0,1,0,,0,0,0,1,1,1,50,50,613.429,17490,150.3,1041.272,6.928,0.0,0.0,1
19411,19412,1,1,61.991,61.991,61.991,61.991,551.895,551.895,551.895,551.895,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,4.0,1,50000.0,1,0,,0,0,1,1,1,1,25,25,818.721,18099,120.24,0.0,0.0,0.0,0.0,0
19412,19413,1,1,33.656,33.656,33.656,33.656,211.867,211.867,211.867,211.867,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,100000.0,0,1,,1,0,1,0,0,0,25,25,584.926,64123,100.0,0.0,0.0,0.0,0.0,0
19413,19414,2,1,41.04,71.06,71.06,56.05,300.479,660.724,660.724,480.602,0,0,2,2,0,True,1,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,1,0,1,1,1,250,250,632.677,69073,167.0,0.0,0.0,0.0,0.0,0
19414,19415,1,1,49.995,49.995,49.995,49.995,407.936,407.936,407.936,407.936,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,100000.0,1,0,,0,1,0,1,1,1,50,50,702.684,88728,120.24,0.0,0.0,0.0,0.0,0
19415,19416,1,1,30.017,30.017,30.017,30.017,168.199,168.199,168.199,168.199,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,1,1,0,0,0,50,50,425.184,36529,90.0,0.0,0.0,0.0,0.0,0
19416,19417,3,3,22.358,45.258,59.732,42.449,30.202,351.093,524.779,302.024,0,1,2,2,1,True,3,0,0.0,0,0,0.0,0,GEICO,5.0,1,250000.0,0,1,,0,1,0,1,1,0,250,250,807.369,58574,257.6,0.0,0.0,0.0,0.0,0
19417,19418,2,1,35.13,55.457,55.457,45.294,229.563,473.482,473.482,351.523,0,0,2,1,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,0,0,0,25,25,457.71,87035,100.0,0.0,0.0,0.0,0.0,0
19418,19419,1,1,23.842,23.842,23.842,23.842,94.102,94.102,94.102,94.102,0,1,0,0,1,False,1,0,0.0,0,2,2.0,0,GEICO,1.0,1,100000.0,0,0,,0,0,0,0,0,0,50,50,798.773,36517,80.0,0.0,0.0,0.0,0.0,0
19419,19420,1,1,34.122,34.122,34.122,34.122,217.469,217.469,217.469,217.469,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,5.0,1,50000.0,1,0,,0,1,0,0,0,0,50,50,850.0,18099,72.0,0.0,0.0,0.0,0.0,0
19420,19421,1,1,70.928,70.928,70.928,70.928,659.14,659.14,659.14,659.14,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,25000.0,1,0,,0,0,0,1,1,1,50,50,,99697,150.3,0.0,0.0,0.0,0.0,0
19421,19422,3,3,20.713,43.801,55.355,39.956,56.562,333.611,472.26,287.478,0,2,1,2,1,True,3,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,0,1,,1,0,1,0,0,0,100,100,659.406,83569,260.0,0.0,0.0,0.0,0.0,0
19422,19423,1,2,45.144,45.144,45.144,45.144,349.723,349.723,349.723,349.723,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,849.485,57609,197.6,0.0,0.0,0.0,0.0,0
19423,19424,1,1,67.979,67.979,67.979,67.979,623.752,623.752,623.752,623.752,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,100000.0,0,0,,0,0,1,1,1,1,25,25,540.081,59792,167.0,0.0,0.0,0.0,0.0,0
19424,19425,2,1,22.99,67.013,67.013,45.002,83.885,612.151,612.151,348.018,0,1,1,0,2,False,1,0,0.0,0,0,0.0,0,AMERICAN FAMILY,3.5,1,50000.0,1,0,,0,0,0,1,1,1,250,250,731.721,98013,120.24,0.0,0.0,0.0,0.0,0
19425,19426,1,1,79.674,79.674,79.674,79.674,764.093,764.093,764.093,764.093,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,50000.0,0,1,,0,0,0,1,1,1,250,250,850.0,58574,133.6,0.0,0.0,0.0,0.0,0
19426,19427,2,2,38.768,82.016,82.016,60.392,273.21,792.198,792.198,532.704,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,50,50,709.947,97231,177.84,0.0,0.0,0.0,0.0,0
19427,19428,1,1,48.564,48.564,48.564,48.564,390.764,390.764,390.764,390.764,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,FARMERS,3.5,1,100000.0,1,0,,0,0,0,1,1,1,100,100,777.157,28035,120.24,0.0,0.0,0.0,0.0,0
19428,19429,1,1,48.729,48.729,48.729,48.729,392.754,392.754,392.754,392.754,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,GEICO,1.0,1,50000.0,0,1,,0,1,1,1,1,1,100,100,618.386,78124,167.0,0.0,0.0,0.0,0.0,0
19429,19430,2,2,25.236,33.768,33.768,29.502,110.831,213.216,213.216,162.024,0,1,1,2,0,True,2,0,0.0,0,1,0.5,0,PROGRESSIVE,3.5,1,100000.0,1,1,,0,1,0,1,1,1,25,25,798.964,10012,177.84,0.0,0.0,0.0,0.0,0
19430,19431,2,2,46.951,72.2,72.2,59.575,371.41,674.399,674.399,522.905,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,702.628,57609,177.84,0.0,0.0,1.0,0.0,0
19431,19432,1,1,36.27,36.27,36.27,36.27,243.236,243.236,243.236,243.236,0,1,0,0,1,False,1,0,0.0,0,2,2.0,0,GEICO,1.0,1,25000.0,1,0,,0,0,0,1,1,1,50,50,634.893,25545,150.3,0.0,0.0,0.0,0.0,0
19432,19433,3,3,19.294,44.787,58.022,40.701,39.529,345.45,504.266,296.415,0,0,3,2,1,True,3,0,0.0,0,1,0.333,0,OTHER,1.0,1,50000.0,0,1,,0,0,0,1,1,0,100,100,592.922,83569,322.0,0.0,0.0,1.0,0.0,0
19433,19434,1,1,41.576,41.576,41.576,41.576,306.909,306.909,306.909,306.909,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,2.0,1,100000.0,1,0,,0,1,0,0,0,1,50,50,635.485,17861,94.5,0.0,0.0,0.0,0.0,0
19434,19435,1,1,26.886,26.886,26.886,26.886,130.63,130.63,130.63,130.63,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,1,1,1,1,25,25,567.984,87884,150.3,0.0,0.0,0.0,1.0,0
19435,19436,2,3,46.616,47.608,47.608,47.112,367.388,379.292,379.292,373.34,0,0,2,2,0,True,3,0,0.0,0,1,0.5,0,PROGRESSIVE,5.0,1,25000.0,1,0,,0,3,0,2,2,0,100,100,743.079,87989,276.48,0.0,0.0,0.0,0.0,0
